country,combo,year,rf_forecast
Greece,B_cepacia_3GC,2024,0.0
Greece,B_cepacia_AMP,2024,99.89
Greece,B_cepacia_CARB,2024,0.0
Greece,B_cepacia_COL,2024,99.89
Greece,B_cepacia_FQ,2024,99.89
Greece,B_cepacia_TET,2024,99.89
Greece,B_cepacia_TMP_SMX,2024,0.0
Greece,Burkholderia_cenocepacia_3GC,2024,25.15
Greece,Burkholderia_cenocepacia_CARB,2024,0.0
Greece,Burkholderia_cenocepacia_COL,2024,99.89
Greece,Burkholderia_cenocepacia_FQ,2024,99.89
Greece,Burkholderia_multivorans_3GC,2024,0.0
Greece,Burkholderia_multivorans_AMP,2024,99.89
Greece,Burkholderia_multivorans_CARB,2024,0.0
Greece,Burkholderia_multivorans_COL,2024,99.89
Greece,Burkholderia_multivorans_FQ,2024,99.89
Greece,Burkholderia_multivorans_TET,2024,53.2
Greece,Burkholderia_multivorans_TMP_SMX,2024,0.0
Greece,C_freundii_3GC,2024,0.0
Greece,C_freundii_CARB,2024,0.0
Greece,C_freundii_COL,2024,0.0
Greece,C_freundii_FQ,2024,2.63
Greece,C_freundii_TET,2024,0.0
Greece,E_aerogenes_3GC,2024,3.29
Greece,E_aerogenes_CARB,2024,0.0
Greece,E_aerogenes_COL,2024,0.0
Greece,E_aerogenes_FQ,2024,16.9
Greece,E_aerogenes_TET,2024,8.62
Greece,E_cloacae_3GC,2024,4.82
Greece,E_cloacae_CARB,2024,6.02
